Identificador_Dirección,Número_de_Distrito,same_as_wikidata_Número_de_Distrito,Calle,same_as_wikidata_Calle,Tipo de Vía
750011277,4,https://wikidata.org/entity/Q230127,rue Quincampoix,https://wikidata.org/entity/Q3449655,street
750038799,8,https://wikidata.org/entity/Q270230,rue Rabelais,https://wikidata.org/entity/Q3449656,street
750028638,6,https://wikidata.org/entity/Q245546,rue Racine,https://wikidata.org/entity/Q3449665,street
750001872,1,https://wikidata.org/entity/Q161741,Rue Radziwill,https://wikidata.org/entity/Q3449667,street
750128102,16,https://wikidata.org/entity/Q194420,rue Raffaëlli,https://wikidata.org/entity/Q3449670,street
750140994,16,https://wikidata.org/entity/Q194420,rue Raffet,https://wikidata.org/entity/Q3449672,street
750011324,4,https://wikidata.org/entity/Q230127,rue Rambuteau,https://wikidata.org/entity/Q3449673,street
750005429,2,https://wikidata.org/entity/Q209549,rue Rameau,https://wikidata.org/entity/Q3449674,street
750142615,18,https://wikidata.org/entity/Q200126,rue Ramey,https://wikidata.org/entity/Q3449675,street
750019889,19,https://wikidata.org/entity/Q204622,rue Rampal,https://wikidata.org/entity/Q3449676,street
750055369,11,https://wikidata.org/entity/Q169293,rue Rampon,https://wikidata.org/entity/Q3449677,street
750163875,20,https://wikidata.org/entity/Q210720,rue Ramponeau,https://wikidata.org/entity/Q3449679,street
750094568,20,https://wikidata.org/entity/Q210720,rue Ramus,https://wikidata.org/entity/Q3449681,street
750063459,12,https://wikidata.org/entity/Q171689,rue Raoul,https://wikidata.org/entity/Q3449682,street
750094441,20,https://wikidata.org/entity/Q210720,rue Raoul-Dufy,https://wikidata.org/entity/Q3449685,street
750164704,19,https://wikidata.org/entity/Q204622,rue Raoul-Wallenberg,https://wikidata.org/entity/Q3449684,street
750025107,5,https://wikidata.org/entity/Q238723,rue Rataud,https://wikidata.org/entity/Q3449687,street
750083921,18,https://wikidata.org/entity/Q200126,rue Ravignan,https://wikidata.org/entity/Q3449688,street
750142133,13,https://wikidata.org/entity/Q175129,rue Raymond-Aron,https://wikidata.org/entity/Q3449689,street
750105071,14,https://wikidata.org/entity/Q187153,rue Raymond-Losserand,https://wikidata.org/entity/Q3449691,street
750138484,17,https://wikidata.org/entity/Q197297,rue Raymond-Pitet,https://wikidata.org/entity/Q3449693,street
750159275,18,https://wikidata.org/entity/Q200126,rue Raymond-Queneau,https://wikidata.org/entity/Q3449694,street
750160179,19,https://wikidata.org/entity/Q204622,rue Raymond-Radiguet,https://wikidata.org/entity/Q3449695,street
750128436,16,https://wikidata.org/entity/Q194420,rue Raynouard,https://wikidata.org/entity/Q2174618,street
750005466,2,https://wikidata.org/entity/Q209549,rue Réaumur,https://wikidata.org/entity/Q3449813,street
750166083,19,https://wikidata.org/entity/Q204622,rue Rébeval,https://wikidata.org/entity/Q3449815,street
750138486,17,https://wikidata.org/entity/Q197297,rue Redon,https://wikidata.org/entity/Q3449696,street
750028781,6,https://wikidata.org/entity/Q245546,rue Régis,https://wikidata.org/entity/Q3449816,street
750028785,6,https://wikidata.org/entity/Q245546,rue Regnard,https://wikidata.org/entity/Q3449697,street
750153996,13,https://wikidata.org/entity/Q175129,rue Regnault,https://wikidata.org/entity/Q3449698,street
750159675,8,https://wikidata.org/entity/Q270230,rue Rembrandt,https://wikidata.org/entity/Q3449699,street
750019998,19,https://wikidata.org/entity/Q204622,rue Rémy-de-Gourmont,https://wikidata.org/entity/Q3449819,street
750105245,14,https://wikidata.org/entity/Q187153,rue Rémy Dumoncel,https://wikidata.org/entity/Q3449817,street
750128570,16,https://wikidata.org/entity/Q194420,rue René-Bazin,https://wikidata.org/entity/Q3449705,street
750150458,18,https://wikidata.org/entity/Q200126,rue René-Binet,https://wikidata.org/entity/Q3449707,street
750175510,17,https://wikidata.org/entity/Q197297,Rue René-Blum,https://wikidata.org/entity/Q15971567,street
750049067,10,https://wikidata.org/entity/Q163948,rue René-Boulanger,https://wikidata.org/entity/Q178297,street
750174982,18,https://wikidata.org/entity/Q200126,Rue René-Clair,https://wikidata.org/entity/Q18398251,street
750155164,13,https://wikidata.org/entity/Q175129,rue René-Goscinny,https://wikidata.org/entity/Q3449710,street
750360092,13,https://wikidata.org/entity/Q175129,rue René-Panhard,https://wikidata.org/entity/Q3449711,street
750159970,15,https://wikidata.org/entity/Q191066,rue René-Ravaud,https://wikidata.org/entity/Q3449714,street
750055385,11,https://wikidata.org/entity/Q169293,rue René-Villermé,https://wikidata.org/entity/Q3449715,street
750138574,17,https://wikidata.org/entity/Q197297,rue Rennequin,https://wikidata.org/entity/Q3449704,street
750073520,13,https://wikidata.org/entity/Q175129,rue Résal,https://wikidata.org/entity/Q3449820,street
750094850,20,https://wikidata.org/entity/Q210720,rue Reynaldo-Hahn,https://wikidata.org/entity/Q3449718,street
750128642,16,https://wikidata.org/entity/Q194420,rue Ribera,https://wikidata.org/entity/Q3449719,street
750162705,20,https://wikidata.org/entity/Q210720,rue Riblette,https://wikidata.org/entity/Q3449720,street
750043581,9,https://wikidata.org/entity/Q275118,rue Riboutté,https://wikidata.org/entity/Q3449721,street
750073533,13,https://wikidata.org/entity/Q175129,rue Ricaut,https://wikidata.org/entity/Q3449723,street
750159329,11,https://wikidata.org/entity/Q169293,rue Richard-Lenoir,https://wikidata.org/entity/Q3449726,street
750043608,9,https://wikidata.org/entity/Q275118,rue Richer,https://wikidata.org/entity/Q3449728,street
750156086,18,https://wikidata.org/entity/Q200126,rue Richomme,https://wikidata.org/entity/Q3449729,street
750063832,12,https://wikidata.org/entity/Q171689,rue Riesener,https://wikidata.org/entity/Q3449730,street
750020132,19,https://wikidata.org/entity/Q204622,rue Riquet,https://wikidata.org/entity/Q3449731,street
750049122,10,https://wikidata.org/entity/Q163948,rue Robert-Blache,https://wikidata.org/entity/Q3449736,street
750116463,15,https://wikidata.org/entity/Q191066,rue Robert-de-Flers,https://wikidata.org/entity/Q3449748,street
750033007,7,https://wikidata.org/entity/Q259463,rue Robert-Esnault-Pelterie,https://wikidata.org/entity/Q3449737,street
750038894,8,https://wikidata.org/entity/Q270230,rue Robert-Estienne,https://wikidata.org/entity/Q3449738,street
750055784,11,https://wikidata.org/entity/Q169293,Rue Robert-et-Sonia-Delaunay,https://wikidata.org/entity/Q3449750,street
750116489,15,https://wikidata.org/entity/Q191066,rue Robert-Fleury,https://wikidata.org/entity/Q3449740,street
750055746,11,https://wikidata.org/entity/Q169293,rue Robert-Houdin,https://wikidata.org/entity/Q3449741,street
750128650,16,https://wikidata.org/entity/Q194420,rue Robert-Le-Coin,https://wikidata.org/entity/Q3449742,street
750116536,15,https://wikidata.org/entity/Q191066,rue Robert-Lindet,https://wikidata.org/entity/Q3449744,street
750084113,18,https://wikidata.org/entity/Q200126,rue Robert-Planquette,https://wikidata.org/entity/Q3449746,street
750128659,16,https://wikidata.org/entity/Q194420,rue Robert-Turquan,https://wikidata.org/entity/Q3449747,street
750138608,17,https://wikidata.org/entity/Q197297,rue Roberval,https://wikidata.org/entity/Q3449751,street
750095002,20,https://wikidata.org/entity/Q210720,rue Robineau,https://wikidata.org/entity/Q3449752,street
750043644,9,https://wikidata.org/entity/Q275118,rue Rochambeau,https://wikidata.org/entity/Q3449753,street
750055818,11,https://wikidata.org/entity/Q169293,rue Rochebrune,https://wikidata.org/entity/Q3449755,street
750043824,9,https://wikidata.org/entity/Q275118,Rue Rodier,https://wikidata.org/entity/Q3449757,street
750105377,14,https://wikidata.org/entity/Q187153,rue Roger,https://wikidata.org/entity/Q3449760,street
750138627,17,https://wikidata.org/entity/Q197297,rue Roger-Bacon,https://wikidata.org/entity/Q3449761,street
750095025,20,https://wikidata.org/entity/Q210720,rue Roger-Bissière,https://wikidata.org/entity/Q3449762,street
750008209,3,https://wikidata.org/entity/Q223140,rue Roger-Verlomme,https://wikidata.org/entity/Q2370076,street
750149496,12,https://wikidata.org/entity/Q171689,Rue Roland-Barthes,https://wikidata.org/entity/Q3449765,street
750105392,14,https://wikidata.org/entity/Q187153,rue Roli,https://wikidata.org/entity/Q3449771,street
750025128,5,https://wikidata.org/entity/Q238723,rue Rollin,https://wikidata.org/entity/Q3449772,street
750175036,18,https://wikidata.org/entity/Q200126,Rue Romy-Schneider,https://wikidata.org/entity/Q30739667,street
750146927,12,https://wikidata.org/entity/Q171689,rue Rondelet,https://wikidata.org/entity/Q3449773,street
750172832,18,https://wikidata.org/entity/Q200126,rue Ronsard,https://wikidata.org/entity/Q3449775,street
750150767,8,https://wikidata.org/entity/Q270230,rue Roquépine,https://wikidata.org/entity/Q3449777,street
750116556,15,https://wikidata.org/entity/Q191066,rue Rosa-Bonheur,https://wikidata.org/entity/Q3449778,street
750116602,15,https://wikidata.org/entity/Q191066,rue Rosenwald,https://wikidata.org/entity/Q3449780,street
750043854,9,https://wikidata.org/entity/Q275118,Rue Rossini,https://wikidata.org/entity/Q3449781,street
750028930,6,https://wikidata.org/entity/Q245546,rue Rotrou,https://wikidata.org/entity/Q3449782,street
750063875,12,https://wikidata.org/entity/Q171689,rue Rottembourg,https://wikidata.org/entity/Q3449783,street
750056049,11,https://wikidata.org/entity/Q169293,rue Roubo,https://wikidata.org/entity/Q3449786,street
750152208,15,https://wikidata.org/entity/Q191066,rue Rouelle,https://wikidata.org/entity/Q3449787,street
750043892,9,https://wikidata.org/entity/Q275118,rue Rougemont,https://wikidata.org/entity/Q3449788,street
750002122,1,https://wikidata.org/entity/Q161741,rue Rouget-de-L'Isle,https://wikidata.org/entity/Q14629218,street
750033051,7,https://wikidata.org/entity/Q259463,rue Rousselet,https://wikidata.org/entity/Q3449791,street
750020318,19,https://wikidata.org/entity/Q204622,rue Rouvet,https://wikidata.org/entity/Q3449792,street
750039125,8,https://wikidata.org/entity/Q270230,rue Roy,https://wikidata.org/entity/Q3449797,street
750039140,8,https://wikidata.org/entity/Q270230,rue Royale,https://wikidata.org/entity/Q1027719,street
750025168,5,https://wikidata.org/entity/Q238723,rue Royer-Collard,https://wikidata.org/entity/Q3449800,street
750073578,13,https://wikidata.org/entity/Q175129,rue Rubens,https://wikidata.org/entity/Q3449803,street
750128690,16,https://wikidata.org/entity/Q194420,rue Rude,https://wikidata.org/entity/Q3449806,street
750161577,17,https://wikidata.org/entity/Q197297,rue Rudolf-Noureev,https://wikidata.org/entity/Q3449804,street
750138709,17,https://wikidata.org/entity/Q197297,rue Ruhmkorff,https://wikidata.org/entity/Q3449807,street
750020360,19,https://wikidata.org/entity/Q204622,rue Sadi-Lecointe,https://wikidata.org/entity/Q3449823,street
750158387,14,https://wikidata.org/entity/Q187153,rue Saillard,https://wikidata.org/entity/Q3449826,street
750116688,15,https://wikidata.org/entity/Q191066,rue Saint-Amand,https://wikidata.org/entity/Q3449832,street
750143773,11,https://wikidata.org/entity/Q169293,rue Saint-Ambroise,https://wikidata.org/entity/Q3449831,street
750028971,6,https://wikidata.org/entity/Q245546,rue Saint-André-des-Arts,https://wikidata.org/entity/Q2174619,street
750011660,4,https://wikidata.org/entity/Q230127,rue Saint-Antoine,https://wikidata.org/entity/Q1478811,street
750005584,2,https://wikidata.org/entity/Q209549,rue Saint-Augustin,https://wikidata.org/entity/Q3449841,street
750029003,6,https://wikidata.org/entity/Q245546,rue Saint-Benoît,https://wikidata.org/entity/Q3449843,street
750056161,11,https://wikidata.org/entity/Q169293,rue Saint-Bernard,https://wikidata.org/entity/Q3449844,street
750095156,20,https://wikidata.org/entity/Q210720,rue Saint-Blaise,https://wikidata.org/entity/Q3449845,street
750011672,4,https://wikidata.org/entity/Q230127,rue Saint-Bon,https://wikidata.org/entity/Q3449849,street
750144036,18,https://wikidata.org/entity/Q200126,rue Saint-Bruno,https://wikidata.org/entity/Q3449850,street
750116780,15,https://wikidata.org/entity/Q191066,rue Saint-Charles,https://wikidata.org/entity/Q3449851,street
750116948,15,https://wikidata.org/entity/Q191066,rue Saint-Christophe,https://wikidata.org/entity/Q3449854,street
750008243,3,https://wikidata.org/entity/Q223140,rue Saint-Claude,https://wikidata.org/entity/Q3449856,street
750005749,2,https://wikidata.org/entity/Q209549,rue Saint-Denis,https://wikidata.org/entity/Q2174628,street
750128835,16,https://wikidata.org/entity/Q194420,rue Saint-Didier,https://wikidata.org/entity/Q3449862,street
750033140,7,https://wikidata.org/entity/Q259463,rue Saint-Dominique,https://wikidata.org/entity/Q3449863,street
750008266,3,https://wikidata.org/entity/Q223140,rue Sainte-Anastase,https://wikidata.org/entity/Q3449994,street
750005791,2,https://wikidata.org/entity/Q209549,rue Sainte-Anne,https://wikidata.org/entity/Q3449997,street
750005821,2,https://wikidata.org/entity/Q209549,rue Sainte-Apolline,https://wikidata.org/entity/Q3449998,street
750029020,6,https://wikidata.org/entity/Q245546,rue Sainte-Beuve,https://wikidata.org/entity/Q3449999,street
750043911,9,https://wikidata.org/entity/Q275118,rue Sainte-Cécile,https://wikidata.org/entity/Q3450005,street
750063976,12,https://wikidata.org/entity/Q171689,rue Sainte-Claire-Deville,https://wikidata.org/entity/Q3450004,street
750159133,4,https://wikidata.org/entity/Q230127,rue Sainte-Croix-de-la-Bretonnerie,https://wikidata.org/entity/Q3450006,street
750008317,3,https://wikidata.org/entity/Q223140,rue Sainte-Élisabeth,https://wikidata.org/entity/Q3450018,street
750116962,15,https://wikidata.org/entity/Q191066,rue Sainte-Félicité,https://wikidata.org/entity/Q3450009,street
750005861,2,https://wikidata.org/entity/Q209549,rue Sainte-Foy,https://wikidata.org/entity/Q3450008,street
750084403,18,https://wikidata.org/entity/Q200126,rue Sainte-Isaure,https://wikidata.org/entity/Q3450013,street
750105473,14,https://wikidata.org/entity/Q187153,rue Sainte-Léonie,https://wikidata.org/entity/Q3450015,street
750084414,18,https://wikidata.org/entity/Q200126,rue Saint-Éleuthère,https://wikidata.org/entity/Q3449991,street
750116987,15,https://wikidata.org/entity/Q191066,rue Sainte-Lucie,https://wikidata.org/entity/Q3450014,street
750049205,10,https://wikidata.org/entity/Q163948,rue Sainte-Marthe,https://wikidata.org/entity/Q3450016,street
750002308,1,https://wikidata.org/entity/Q161741,rue Sainte-Opportune,https://wikidata.org/entity/Q3450017,street
750025207,5,https://wikidata.org/entity/Q238723,rue Saint-Étienne-du-Mont,https://wikidata.org/entity/Q3449992,street
750142343,20,https://wikidata.org/entity/Q210720,rue Saint-Fargeau,https://wikidata.org/entity/Q3449864,street
750138797,17,https://wikidata.org/entity/Q197297,rue Saint-Ferdinand,https://wikidata.org/entity/Q2424714,street
750005868,2,https://wikidata.org/entity/Q209549,Rue Saint-Fiacre,https://wikidata.org/entity/Q3449870,street
750039190,8,https://wikidata.org/entity/Q270230,rue Saint-Florentin,https://wikidata.org/entity/Q3449869,street
750043976,9,https://wikidata.org/entity/Q275118,rue Saint-Georges,https://wikidata.org/entity/Q3449876,street
750002348,1,https://wikidata.org/entity/Q161741,Rue Saint-Germain-l'Auxerrois,https://wikidata.org/entity/Q3449881,street
750156766,3,https://wikidata.org/entity/Q223140,rue Saint-Gilles,https://wikidata.org/entity/Q3449886,street
750033332,7,https://wikidata.org/entity/Q259463,rue Saint-Guillaume,https://wikidata.org/entity/Q3449887,street
750073675,13,https://wikidata.org/entity/Q175129,rue Saint-Hippolyte,https://wikidata.org/entity/Q3449888,street
750002478,1,https://wikidata.org/entity/Q161741,rue Saint-Honoré,https://wikidata.org/entity/Q1787799,street
750056192,11,https://wikidata.org/entity/Q169293,rue Saint-Hubert,https://wikidata.org/entity/Q3449892,street
750002616,1,https://wikidata.org/entity/Q161741,rue Saint-Hyacinthe,https://wikidata.org/entity/Q3449894,street
750025376,5,https://wikidata.org/entity/Q238723,rue Saint-Jacques,https://wikidata.org/entity/Q1356926,street
750138822,17,https://wikidata.org/entity/Q197297,rue Saint-Jean,https://wikidata.org/entity/Q3449904,street
750029140,6,https://wikidata.org/entity/Q245546,rue Saint-Jean-Baptiste-de-La-Salle,https://wikidata.org/entity/Q3449899,street
750163356,18,https://wikidata.org/entity/Q200126,rue Saint-Jérôme,https://wikidata.org/entity/Q3449913,street
750005898,2,https://wikidata.org/entity/Q209549,rue Saint-Joseph,https://wikidata.org/entity/Q3449906,street
750025496,5,https://wikidata.org/entity/Q238723,rue Saint-Julien-le-Pauvre,https://wikidata.org/entity/Q3449911,street
750138839,17,https://wikidata.org/entity/Q197297,rue Saint-Just,https://wikidata.org/entity/Q3449910,street
750117025,15,https://wikidata.org/entity/Q191066,Rue Saint-Lambert,https://wikidata.org/entity/Q3449915,street
750151340,10,https://wikidata.org/entity/Q163948,rue Saint-Laurent,https://wikidata.org/entity/Q2174624,street
750044071,9,https://wikidata.org/entity/Q275118,rue Saint-Lazare,https://wikidata.org/entity/Q3449920,street
750011828,4,https://wikidata.org/entity/Q230127,rue Saint-Louis-en-l'Île,https://wikidata.org/entity/Q3449922,street
750084465,18,https://wikidata.org/entity/Q200126,rue Saint-Luc,https://wikidata.org/entity/Q3449924,street
750005927,2,https://wikidata.org/entity/Q209549,rue Saint-Marc,https://wikidata.org/entity/Q3449930,street
750008444,3,https://wikidata.org/entity/Q223140,rue Saint-Martin,https://wikidata.org/entity/Q1478999,street
750161950,18,https://wikidata.org/entity/Q200126,rue Saint-Mathieu,https://wikidata.org/entity/Q3449932,street
750056407,11,https://wikidata.org/entity/Q169293,rue Saint-Maur,https://wikidata.org/entity/Q3449933,street
750025560,5,https://wikidata.org/entity/Q238723,rue Saint-Médard,https://wikidata.org/entity/Q3449935,street
750011964,4,https://wikidata.org/entity/Q230127,rue Saint-Merri,https://wikidata.org/entity/Q3449940,street
750064163,12,https://wikidata.org/entity/Q171689,rue Saint-Nicolas,https://wikidata.org/entity/Q3449943,street
750012017,4,https://wikidata.org/entity/Q230127,rue Saint-Paul,https://wikidata.org/entity/Q3449951,street
750005955,2,https://wikidata.org/entity/Q209549,rue Saint-Philippe,https://wikidata.org/entity/Q3449954,street
750039237,8,https://wikidata.org/entity/Q270230,rue Saint-Philippe-du-Roule,https://wikidata.org/entity/Q3449955,street
750029251,6,https://wikidata.org/entity/Q245546,rue Saint-Placide,https://wikidata.org/entity/Q3449958,street
750002674,1,https://wikidata.org/entity/Q161741,rue Saint-Roch,https://wikidata.org/entity/Q3449960,street
750029278,6,https://wikidata.org/entity/Q245546,rue Saint-Romain,https://wikidata.org/entity/Q3449961,street
750084592,18,https://wikidata.org/entity/Q200126,rue Saint-Rustique,https://wikidata.org/entity/Q3449962,street
750056495,11,https://wikidata.org/entity/Q169293,rue Saint-Sabin,https://wikidata.org/entity/Q3449966,street
750117072,15,https://wikidata.org/entity/Q191066,rue Saint-Saëns,https://wikidata.org/entity/Q3449968,street
750141657,2,https://wikidata.org/entity/Q209549,rue Saint-Sauveur,https://wikidata.org/entity/Q3449969,street
750056560,11,https://wikidata.org/entity/Q169293,Rue Saint-Sébastien,https://wikidata.org/entity/Q3449974,street
750025680,5,https://wikidata.org/entity/Q238723,Rue Saint-Séverin,https://wikidata.org/entity/Q3449978,street
750006008,2,https://wikidata.org/entity/Q209549,rue Saint-Spire,https://wikidata.org/entity/Q3449970,street
750029365,6,https://wikidata.org/entity/Q245546,rue Saint-Sulpice,https://wikidata.org/entity/Q3449973,street
750033403,7,https://wikidata.org/entity/Q259463,rue Saint-Thomas-d'Aquin,https://wikidata.org/entity/Q3449976,street
750044773,5,https://wikidata.org/entity/Q238723,rue Saint-Victor,https://wikidata.org/entity/Q3449981,street
750162540,18,https://wikidata.org/entity/Q200126,rue Saint-Vincent,https://wikidata.org/entity/Q3449987,street
750165282,10,https://wikidata.org/entity/Q163948,rue Saint-Vincent-de-Paul,https://wikidata.org/entity/Q3449985,street
750105654,14,https://wikidata.org/entity/Q187153,rue Saint-Yves,https://wikidata.org/entity/Q3449988,street
750138996,17,https://wikidata.org/entity/Q197297,rue Salneuve,https://wikidata.org/entity/Q3450019,street
750162225,3,https://wikidata.org/entity/Q223140,rue Salomon-de-Caus,https://wikidata.org/entity/Q3450020,street
750073725,13,https://wikidata.org/entity/Q175129,rue Samson,https://wikidata.org/entity/Q3450021,street
750064191,12,https://wikidata.org/entity/Q171689,rue Santerre,https://wikidata.org/entity/Q3450023,street
750025729,5,https://wikidata.org/entity/Q238723,rue Santeuil,https://wikidata.org/entity/Q3450025,street
750165179,15,https://wikidata.org/entity/Q191066,rue Santos-Dumont,https://wikidata.org/entity/Q3450026,street
750117168,15,https://wikidata.org/entity/Q191066,rue Sarasate,https://wikidata.org/entity/Q3450027,street
750105740,14,https://wikidata.org/entity/Q187153,rue Sarrette,https://wikidata.org/entity/Q3450029,street
750139023,17,https://wikidata.org/entity/Q197297,rue Sauffroy,https://wikidata.org/entity/Q3450030,street
750044090,9,https://wikidata.org/entity/Q275118,rue Saulnier,https://wikidata.org/entity/Q3450031,street
750139089,17,https://wikidata.org/entity/Q197297,rue Saussier-Leroy,https://wikidata.org/entity/Q3450032,street
750002692,1,https://wikidata.org/entity/Q161741,rue Sauval,https://wikidata.org/entity/Q3450033,street
750159600,7,https://wikidata.org/entity/Q259463,rue Savorgnan-de-Brazza,https://wikidata.org/entity/Q3450035,street
750161070,11,https://wikidata.org/entity/Q169293,rue Scarron,https://wikidata.org/entity/Q3450037,street
750128904,16,https://wikidata.org/entity/Q194420,rue Scheffer,https://wikidata.org/entity/Q3450038,street
750154839,20,https://wikidata.org/entity/Q210720,rue Schubert,https://wikidata.org/entity/Q3450040,street
750117183,15,https://wikidata.org/entity/Q191066,rue Schutzenberger,https://wikidata.org/entity/Q3450042,street
750025737,5,https://wikidata.org/entity/Q238723,rue Scipion,https://wikidata.org/entity/Q3450043,street
750044133,9,https://wikidata.org/entity/Q275118,rue Scribe,https://wikidata.org/entity/Q3450046,street
750033474,7,https://wikidata.org/entity/Q259463,rue Sébastien-Bottin,https://wikidata.org/entity/Q3450107,street
750142612,15,https://wikidata.org/entity/Q191066,rue Sébastien-Mercier,https://wikidata.org/entity/Q3450108,street
750056700,11,https://wikidata.org/entity/Q169293,rue Sedaine,https://wikidata.org/entity/Q3450047,street
750033489,7,https://wikidata.org/entity/Q259463,rue Sédillot,https://wikidata.org/entity/Q3450109,street
750029417,6,https://wikidata.org/entity/Q245546,rue Séguier,https://wikidata.org/entity/Q3450110,street
750128959,16,https://wikidata.org/entity/Q194420,rue Serge-Prokofiev,https://wikidata.org/entity/Q3450048,street
750029524,6,https://wikidata.org/entity/Q245546,rue Serpente,https://wikidata.org/entity/Q3450049,street
750166171,20,https://wikidata.org/entity/Q210720,rue Serpollet,https://wikidata.org/entity/Q3450050,street
750117281,15,https://wikidata.org/entity/Q191066,rue Serret,https://wikidata.org/entity/Q3450051,street
750149702,11,https://wikidata.org/entity/Q169293,rue Servan,https://wikidata.org/entity/Q3450052,street
750029552,6,https://wikidata.org/entity/Q245546,rue Servandoni,https://wikidata.org/entity/Q3450053,street
750175536,17,https://wikidata.org/entity/Q197297,Rue Severiano-de-Heredia,https://wikidata.org/entity/Q17638612,street
750105846,14,https://wikidata.org/entity/Q187153,rue Severo,https://wikidata.org/entity/Q3450055,street
750084710,18,https://wikidata.org/entity/Q200126,rue Seveste,https://wikidata.org/entity/Q3450056,street
750117320,15,https://wikidata.org/entity/Q191066,rue Sextius-Michel,https://wikidata.org/entity/Q3450057,street
750049397,10,https://wikidata.org/entity/Q163948,rue Sibour,https://wikidata.org/entity/Q2174630,street
750064260,12,https://wikidata.org/entity/Q171689,rue Sibuet,https://wikidata.org/entity/Q3450059,street
750064309,12,https://wikidata.org/entity/Q171689,rue Sidi-Brahim,https://wikidata.org/entity/Q3450060,street
750020730,19,https://wikidata.org/entity/Q204622,rue Sigmund-Freud,https://wikidata.org/entity/Q3450062,street
750084730,18,https://wikidata.org/entity/Q200126,rue Simart,https://wikidata.org/entity/Q3450064,street
750084759,18,https://wikidata.org/entity/Q200126,rue Simon-Dereure,https://wikidata.org/entity/Q3450066,street
750180692,12,https://wikidata.org/entity/Q171689,Rue Simone-Iff,https://wikidata.org/entity/Q63005480,street
750073839,13,https://wikidata.org/entity/Q175129,rue Simonet,https://wikidata.org/entity/Q3450069,street
750073870,13,https://wikidata.org/entity/Q175129,rue Simone-Weil,https://wikidata.org/entity/Q3450068,street
750012097,4,https://wikidata.org/entity/Q230127,rue Simon-le-Franc,https://wikidata.org/entity/Q3450067,street
750129021,16,https://wikidata.org/entity/Q194420,rue Singer,https://wikidata.org/entity/Q3450070,street
750139291,17,https://wikidata.org/entity/Q197297,Rue Sisley,https://wikidata.org/entity/Q3450071,street
750105858,14,https://wikidata.org/entity/Q187153,rue Sivel,https://wikidata.org/entity/Q3450072,street
750073880,13,https://wikidata.org/entity/Q175129,rue Sœur-Catherine-Marie,https://wikidata.org/entity/Q3450112,street
750095508,20,https://wikidata.org/entity/Q210720,rue Soleillet,https://wikidata.org/entity/Q3450074,street
750105864,14,https://wikidata.org/entity/Q187153,rue Sophie-Germain,https://wikidata.org/entity/Q3450076,street
750143651,20,https://wikidata.org/entity/Q210720,rue Sorbier,https://wikidata.org/entity/Q3450077,street
750162130,5,https://wikidata.org/entity/Q238723,rue Soufflot,https://wikidata.org/entity/Q3450080,street
750359909,11,https://wikidata.org/entity/Q169293,rue Spinoza,https://wikidata.org/entity/Q3450081,street
750129205,16,https://wikidata.org/entity/Q194420,rue Spontini,https://wikidata.org/entity/Q3450083,street
750029641,6,https://wikidata.org/entity/Q245546,rue Stanislas,https://wikidata.org/entity/Q3450082,street
750095592,20,https://wikidata.org/entity/Q210720,rue Stanislas-Meunier,https://wikidata.org/entity/Q3450084,street
750084893,18,https://wikidata.org/entity/Q200126,rue Steinlen,https://wikidata.org/entity/Q3450088,street
750095652,20,https://wikidata.org/entity/Q210720,rue Stendhal,https://wikidata.org/entity/Q3450089,street
750161553,17,https://wikidata.org/entity/Q197297,rue Stéphane-Grappelli,https://wikidata.org/entity/Q3450099,street
750142487,18,https://wikidata.org/entity/Q200126,rue Stephenson,https://wikidata.org/entity/Q3450094,street
750073945,13,https://wikidata.org/entity/Q175129,rue Sthrau,https://wikidata.org/entity/Q3450096,street
750029672,6,https://wikidata.org/entity/Q245546,Rue Suger,https://wikidata.org/entity/Q3450101,street
750033721,7,https://wikidata.org/entity/Q259463,rue Surcouf,https://wikidata.org/entity/Q3450104,street
750166265,16,https://wikidata.org/entity/Q194420,rue Suzanne-Lenglen,https://wikidata.org/entity/Q3450105,street
750176666,19,https://wikidata.org/entity/Q204622,rue Suzanne Masson,https://wikidata.org/entity/Q113026603,street
750095771,20,https://wikidata.org/entity/Q210720,rue Taclet,https://wikidata.org/entity/Q3450113,street
750073995,13,https://wikidata.org/entity/Q175129,rue Tagore,https://wikidata.org/entity/Q3450114,street
750064446,12,https://wikidata.org/entity/Q171689,rue Taine,https://wikidata.org/entity/Q3450115,street
750044232,9,https://wikidata.org/entity/Q275118,rue Taitbout,https://wikidata.org/entity/Q3450116,street
750129427,16,https://wikidata.org/entity/Q194420,rue Talma,https://wikidata.org/entity/Q3450117,street
750141852,19,https://wikidata.org/entity/Q204622,rue Tandou,https://wikidata.org/entity/Q3450119,street
750139357,17,https://wikidata.org/entity/Q197297,rue Tarbé,https://wikidata.org/entity/Q3450122,street
750164842,18,https://wikidata.org/entity/Q200126,rue Tardieu,https://wikidata.org/entity/Q3450123,street
750049519,10,https://wikidata.org/entity/Q163948,rue Taylor,https://wikidata.org/entity/Q3450124,street
750181090,18,https://wikidata.org/entity/Q200126,rue Tchaïkovski,https://wikidata.org/entity/Q3450125,street
750056892,11,https://wikidata.org/entity/Q169293,rue Ternaux,https://wikidata.org/entity/Q3450128,street
750117461,15,https://wikidata.org/entity/Q191066,rue Tessier,https://wikidata.org/entity/Q3450130,street
750049559,10,https://wikidata.org/entity/Q163948,rue Tesson,https://wikidata.org/entity/Q3450132,street
